,zillow_id,address,zipcode,latitude,longitude,sqft,lot,bed,bath,home_type,year_built,last_sold_date,last_sold_price,dist_to_public_trans
2315,119590010.0,"4700 S SPAGO DR, DUBLIN, CA",94568.0,37.7167064,-121.8428731,2089.0,3706.0,3.0,2.5,Condominium,2014.0,06/30/2014,918000.0,3.2358432799769186
2316,119589478.0,"4863 VALERIO ST, DUBLIN, CA",94568.0,37.7183872,-121.84644070000002,2692.0,4464.0,4.0,3.0,Condominium,2015.0,07/15/2015,1025500.0,3.0866065028876966
2317,119591413.0,"4857 VALERIO ST, DUBLIN, CA",94568.0,37.7182839,-121.8463631,2309.0,4433.0,4.0,3.0,Condominium,2015.0,07/13/2015,956500.0,3.0881967774261847
2318,119587215.0,"4851 VALERIO ST, DUBLIN, CA",94568.0,37.7181688,-121.8462652,2692.0,4359.0,4.0,3.0,Condominium,2015.0,03/31/2015,1085500.0,3.09058445867992
2319,119590118.0,"4837 VALERIO ST, DUBLIN, CA",94568.0,37.7180972,-121.8462185,2344.0,4332.0,4.0,3.0,SingleFamily,2015.0,03/31/2015,924500.0,3.091350116783167
2320,119593001.0,"4831 VALERIO ST, DUBLIN, CA",94568.0,37.7179943,-121.8461057,2089.0,4257.0,4.0,2.5,Condominium,2015.0,03/30/2015,876000.0,3.0948302921254176
2321,119586986.0,"4825 VALERIO ST, DUBLIN, CA",94568.0,37.7178954,-121.8459929,2309.0,4216.0,4.0,3.0,Condominium,2015.0,04/06/2015,978500.0,3.0984254431229536
2322,119589832.0,"4819 VALERIO ST, DUBLIN, CA",94568.0,37.7178042,-121.8459156,2089.0,4157.0,3.0,2.5,Condominium,2014.0,12/22/2014,882000.0,3.1003769464591966
2323,122159830.0,"5051 VOLTERRA CT, DUBLIN, CA",94568.0,37.7220086,-121.8386771,3974.0,7866.0,5.0,4.5,Condominium,2015.0,06/16/2015,1285500.0,3.572602304001076
2324,122160286.0,"5039 VOLTERRA CT, DUBLIN, CA",94568.0,37.7218727,-121.8386285,4063.0,7953.0,5.0,4.5,Condominium,2015.0,06/11/2015,1279500.0,3.5716918468038363
2325,122160711.0,"5021 VOLTERRA CT, DUBLIN, CA",94568.0,37.7216798,-121.83860049999998,4180.0,8435.0,5.0,4.0,SingleFamily,2015.0,04/16/2015,1361000.0,3.568347700197644
2326,122159980.0,"5007 VOLTERRA CT, DUBLIN, CA",94568.0,37.7214993,-121.8385838,3974.0,8930.0,5.0,5.0,SingleFamily,2015.0,04/22/2015,1174000.0,3.5647745329572635
2327,122160426.0,"4991 VOLTERRA CT, DUBLIN, CA",94568.0,37.7213217,-121.8386029,3640.0,7466.0,5.0,4.5,Condominium,2015.0,03/19/2015,1220063.0,3.5594754214338704
2328,122160877.0,"4975 VOLTERRA CT, DUBLIN, CA",94568.0,37.72114910000001,-121.8385872,4162.0,7648.0,4.0,5.0,SingleFamily,2015.0,03/20/2015,1245500.0,3.5561180992176085
2329,122159843.0,"4961 VOLTERRA CT, DUBLIN, CA",94568.0,37.72100070000001,-121.8385994,4180.0,7831.0,5.0,5.0,SingleFamily,2015.0,03/10/2015,1210500.0,3.551939967959856
2330,121848094.0,"4935 CAMPANILLE CT, DUBLIN, CA",94568.0,37.720982,-121.837599,3640.0,8836.0,4.0,4.5,Condominium,2014.0,06/15/2016,1350000.0,3.6029751429643895
2331,122160958.0,"4921 CAMPANILLE CT, DUBLIN, CA",94568.0,37.7208146,-121.8376159,4063.0,10094.0,5.0,4.5,Condominium,2014.0,01/21/2014,1181500.0,3.5981891437570583
2332,122051144.0,"1621 N TERRACINA DR, DUBLIN, CA",94568.0,37.7178201,-121.8349875,3974.0,7624.0,5.0,4.5,Condominium,2014.0,08/19/2014,1125000.0,3.6720277521819775
2333,121848067.0,"1625 N TERRACINA DR, DUBLIN, CA",94568.0,37.7179404,-121.8348669,4180.0,7623.0,5.0,4.5,SingleFamily,2014.0,06/17/2014,1220000.0,3.680664721366564
2334,122160196.0,"1627 N TERRACINA DR, DUBLIN, CA",94568.0,37.7181118,-121.8347154,3640.0,8233.0,4.0,4.5,Condominium,2014.0,09/02/2014,1175000.0,3.6919185769430873
2335,121848189.0,"1631 N TERRACINA DR, DUBLIN, CA",94568.0,37.7182511,-121.8346369,4180.0,8206.0,5.0,4.5,Condominium,2014.0,05/28/2014,1263000.0,3.698734462148627
2336,121848004.0,"1691 N TERRACINA DR, DUBLIN, CA",94568.0,37.7199669,-121.835841,4180.0,7977.0,5.0,4.5,SingleFamily,2014.0,01/31/2014,1218500.0,3.671018220389377
2337,122160275.0,"1695 N TERRACINA DR, DUBLIN, CA",94568.0,37.72004329999999,-121.8359822,4063.0,7193.0,5.0,4.5,Condominium,2014.0,01/13/2014,1221000.0,3.6653445897159207
2338,122160721.0,"1715 N TERRACINA DR, DUBLIN, CA",94568.0,37.7201232,-121.8361506,3640.0,7067.0,5.0,4.5,Condominium,2013.0,,,3.6583508915502994
2339,122160538.0,"1721 N TERRACINA DR, DUBLIN, CA",94568.0,37.7201932,-121.8363433,4180.0,7431.0,5.0,5.0,SingleFamily,2013.0,01/30/2015,1335000.0,3.6498954433732655
2340,122160716.0,"1796 N TERRACINA DR, DUBLIN, CA",94568.0,37.7202535,-121.8377263,4063.0,6891.0,5.0,4.5,Condominium,2013.0,09/17/2013,1159000.0,3.5795923082379493
2341,121848056.0,"1802 N TERRACINA DR, DUBLIN, CA",94568.0,37.7203038,-121.8379358,3640.0,5820.0,4.0,4.5,Condominium,2013.0,11/15/2013,1177500.0,3.5699000132242222
2342,122160336.0,"1680 PORCELLANO WY, DUBLIN, CA",94568.0,37.7182595,-121.83596,3640.0,5712.0,4.0,4.5,Condominium,2014.0,08/22/2014,1203000.0,3.6293864978066153
2343,122160775.0,"1686 PORCELLANO WY, DUBLIN, CA",94568.0,37.7183787,-121.8361094,3974.0,5713.0,5.0,5.0,SingleFamily,2014.0,08/22/2014,1200500.0,3.6239118847587934
2344,122160036.0,"1692 PORCELLANO WY, DUBLIN, CA",94568.0,37.7184963,-121.836222,3700.0,5704.0,5.0,6.0,SingleFamily,2014.0,08/26/2014,1193000.0,3.6203625007134015
2345,122160187.0,"1696 PORCELLANO WY, DUBLIN, CA",94568.0,37.71860039999999,-121.8363343,4180.0,6109.0,5.0,4.5,Condominium,2014.0,08/29/2014,1248000.0,3.616580441346272
2346,122063987.0,"1708 PORCELLANO WY, DUBLIN, CA",94568.0,37.7187312,-121.8364864,3974.0,6446.0,5.0,5.0,SingleFamily,2014.0,09/12/2014,1214500.0,3.611282513543727
2347,122064624.0,"1712 PORCELLANO WY, DUBLIN, CA",94568.0,37.7188599,-121.836658,4063.0,6446.0,4.0,5.0,SingleFamily,2014.0,09/22/2014,1250500.0,3.6049560569035353
2348,122064333.0,"1697 PORCELLANO WY, DUBLIN, CA",94568.0,37.7189622,-121.8360634,3640.0,9839.0,5.0,6.0,SingleFamily,2014.0,09/12/2014,1122500.0,3.6381491784649462
2349,122079575.0,"1693 PORCELLANO WY, DUBLIN, CA",94568.0,37.7188563,-121.8359486,4063.0,9694.0,4.0,4.5,SingleFamily,2014.0,09/29/2014,1161500.0,3.6419786966547685
2350,122079488.0,"1685 PORCELLANO WY, DUBLIN, CA",94568.0,37.7187406,-121.8358287,4025.0,9010.0,5.0,4.5,Condominium,2014.0,09/29/2014,1199500.0,3.645897918053366
2351,122160219.0,"1679 PORCELLANO WY, DUBLIN, CA",94568.0,37.71863270000001,-121.8357188,4063.0,9258.0,5.0,4.5,Condominium,2014.0,07/30/2014,1179000.0,3.6494750792262254
2352,122160632.0,"1671 PORCELLANO WY, DUBLIN, CA",94568.0,37.7184843,-121.835564,4200.0,11629.0,5.0,5.0,SingleFamily,2014.0,07/28/2014,1232000.0,3.6546216084877634
2353,116149189.0,"5608 AVELLINA DR, DUBLIN, CA",94568.0,37.7243022,-121.8509842,3948.0,6653.0,5.0,4.5,Condominium,2014.0,,,3.027451409244581
2354,116149941.0,"5622 AVELLINA DR, DUBLIN, CA",94568.0,37.72447639999999,-121.8509146,3990.0,6828.0,5.0,5.0,SingleFamily,2014.0,,,3.0365851972524203
2355,116150048.0,"5636 AVELLINA DR, DUBLIN, CA",94568.0,37.72463629999999,-121.85084109999998,4183.0,6484.0,5.0,4.5,Condominium,2014.0,12/19/2014,1310000.0,3.0454513150545
2356,116149750.0,"5652 AVELLINA DR, DUBLIN, CA",94568.0,37.7247969,-121.8506984,3980.0,6700.0,5.0,5.0,SingleFamily,2015.0,01/27/2015,1360000.0,3.0576698341023336
2357,116150730.0,"5670 AVELLINA DR, DUBLIN, CA",94568.0,37.72496029999999,-121.8505631,3948.0,7954.0,5.0,4.5,Condominium,2015.0,01/28/2015,1537000.0,3.0696404438641327
2358,116149257.0,"5682 AVELLINA DR, DUBLIN, CA",94568.0,37.7251688,-121.8505341,4313.0,7127.0,5.0,4.5,Condominium,2014.0,,,3.078082452670154
2359,116150185.0,"5700 AVELLINA DR, DUBLIN, CA",94568.0,37.7253823,-121.8505707,4183.0,7044.0,4.0,4.5,SingleFamily,2013.0,,,3.0836200825303406
2360,122160232.0,"3077 VITTORIA LP, DUBLIN, CA",94568.0,37.7138098,-121.8586955,2461.0,4419.0,4.0,3.0,Condominium,2014.0,06/27/2014,834000.0,2.3489135713992693
2361,122160930.0,"3206 VITTORIA LP, DUBLIN, CA",94568.0,37.7129835,-121.8599961,2200.0,2491.0,3.0,2.75,SingleFamily,2015.0,01/08/2016,787000.0,2.2636592654482497
2362,122160202.0,"3202 VITTORIA LP, DUBLIN, CA",94568.0,37.7131163,-121.8600253,2461.0,3180.0,4.0,3.0,Condominium,2015.0,01/02/2015,867500.0,2.264885437598555
2363,122160094.0,"3198 VITTORIA LP, DUBLIN, CA",94568.0,37.7131467,-121.8598202,2120.0,3006.0,3.0,3.0,SingleFamily,2015.0,05/18/2018,1175000.0,2.276230848072159
2364,122160837.0,"3196 VITTORIA LP, DUBLIN, CA",94568.0,37.7130364,-121.8597774,2368.0,2665.0,4.0,3.0,SingleFamily,2015.0,01/23/2015,780500.0,2.276184274647046
2365,122160976.0,"3184 VITTORIA LP, DUBLIN, CA",94568.0,37.7130687,-121.8596231,2368.0,2287.0,3.0,3.0,Condominium,2015.0,02/18/2015,787500.0,2.2849177103448057
2366,122160523.0,"3180 VITTORIA LP, DUBLIN, CA",94568.0,37.7132015,-121.8596523,3071.0,3105.0,4.0,3.0,Condominium,2014.0,12/23/2014,899500.0,2.2861416850928045
2367,122159912.0,"2961 VITTORIA LP, DUBLIN, CA",94568.0,37.7133781,-121.8577394,2368.0,2469.0,4.0,4.0,SingleFamily,2015.0,06/30/2015,794000.0,2.3898116198669346
2368,122160806.0,"2985 VITTORIA LP, DUBLIN, CA",94568.0,37.713481,-121.8579567,2461.0,3126.0,4.0,3.0,Condominium,2015.0,04/20/2015,836500.0,2.3805425298494525
2369,122160664.0,"2957 VITTORIA LP, DUBLIN, CA",94568.0,37.7133454,-121.8579014,2120.0,2976.0,3.0,3.0,Condominium,2015.0,07/02/2015,821500.0,2.38066525541118
2370,122160942.0,"2973 VITTORIA LP, DUBLIN, CA",94568.0,37.71359879999999,-121.8575505,2620.0,3628.0,5.0,3.0,Condominium,2014.0,07/17/2015,965000.0,2.40420796497671
2371,122160484.0,"2977 VITTORIA LP, DUBLIN, CA",94568.0,37.7135549,-121.8576849,2368.0,2450.0,3.0,3.0,SingleFamily,2014.0,06/23/2015,890000.0,2.3962763376025067
2372,122160344.0,"2981 VITTORIA LP, DUBLIN, CA",94568.0,37.71352279999999,-121.8577993,2368.0,2460.0,3.0,3.0,Condominium,2015.0,04/30/2015,781000.0,2.389633519087191
2373,153093926.0,"5308 N ESPRIT LP, DUBLIN, CA",94568.0,37.70553870000001,-121.8963262,1848.0,,4.0,3.5,Condominium,2015.0,01/30/2015,740000.0,0.23516209636818
2374,153093927.0,"5316 N ESPRIT LP, DUBLIN, CA",94568.0,37.7055401,-121.8964025,1848.0,,4.0,3.5,Condominium,2015.0,01/30/2015,726500.0,0.2322310276841317
2375,124733155.0,"5250 CAMPUS DR, DUBLIN, CA",94568.0,37.7046097,-121.896078,1200.0,,2.0,2.5,Townhouse,2014.0,11/26/2014,550500.0,0.20819404870806066
2376,124734671.0,"5256 CAMPUS DR, DUBLIN, CA",94568.0,37.7046693,-121.8960746,1207.0,,2.0,2.5,Condominium,2014.0,,,0.2103370591441104
2377,124735795.0,"5260 CAMPUS DR, DUBLIN, CA",94568.0,37.7047206,-121.8960756,1207.0,,2.0,3.0,Condominium,2014.0,11/26/2014,564500.0,0.2120420480403281
2378,124735571.0,"5266 CAMPUS DR, DUBLIN, CA",94568.0,37.7047814,-121.8960767,1250.0,,2.0,2.5,SingleFamily,2014.0,,,0.2141249186963932
2379,119111069.0,"2236 BRANDINI DR, DUBLIN, CA",94568.0,37.7216349,-121.8455596,3607.0,5571.0,5.0,3.0,Condominium,2013.0,,,3.2139418943505675
2380,119111043.0,"2252 BRANDINI DR, DUBLIN, CA",94568.0,37.721795,-121.8455673,3467.0,5770.0,5.0,2.5,Condominium,2013.0,,,3.217941223554343
2381,119110855.0,"2260 BRANDINI DR, DUBLIN, CA",94568.0,37.72195470000001,-121.8456182,3877.0,5877.0,5.0,3.0,Condominium,2013.0,,,3.219795250902504
2382,119110875.0,"2299 BRANDINI DR, DUBLIN, CA",94568.0,37.72279620000001,-121.8460897,3667.0,5909.0,5.0,4.0,SingleFamily,2013.0,,,3.2200966056641573
2383,119110853.0,"5260 MONTIANO CT, DUBLIN, CA",94568.0,37.7217002,-121.8465213,3607.0,8994.0,5.0,3.0,Condominium,2013.0,,,3.1674412662307367
2384,119381426.0,"5268 MONTIANO CT, DUBLIN, CA",94568.0,37.7217967,-121.846427,3714.0,6524.0,5.0,4.0,SingleFamily,2013.0,,,3.1748539197904875
2385,119110854.0,"5272 MONTIANO CT, DUBLIN, CA",94568.0,37.721953000000006,-121.8464298,3224.0,5334.0,4.0,2.5,Condominium,2013.0,,,3.1790860793379303
2386,119110958.0,"2267 FORINO DR, DUBLIN, CA",94568.0,37.7211436,-121.84549309999998,3877.0,8922.0,5.0,5.0,SingleFamily,2014.0,,,3.2040420095756104
2387,119110876.0,"2202 VALENTANO DR, DUBLIN, CA",94568.0,37.7211915,-121.84463429999998,3920.0,6625.0,5.0,4.5,SingleFamily,2013.0,10/22/2013,1241500.0,3.248746276146637
2388,119111009.0,"2208 VALENTANO DR, DUBLIN, CA",94568.0,37.7213977,-121.8446188,3467.0,5440.0,5.0,2.5,Condominium,2013.0,,,3.254990483636003
2389,119110877.0,"2216 VALENTANO DR, DUBLIN, CA",94568.0,37.721516,-121.8446162,3224.0,5440.0,4.0,2.5,Condominium,2013.0,10/22/2013,1116000.0,3.2582778555697813
2390,119111010.0,"2220 VALENTANO DR, DUBLIN, CA",94568.0,37.7216761,-121.8446239,3467.0,5449.0,5.0,4.5,SingleFamily,2014.0,,,3.262188289865967
2391,122159961.0,"4751 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7177682,-121.8387757,4225.0,7830.0,5.0,4.5,Condominium,2014.0,07/24/2014,1172000.0,3.471904504426085
2392,122160740.0,"4815 VOLTERRA DR, DUBLIN, CA",94568.0,37.7193891,-121.8391562,3153.0,7282.0,5.0,3.5,Condominium,2013.0,03/30/2015,1269000.0,3.4861490991740687
2393,122160507.0,"4637 VASARI ST, DUBLIN, CA",94568.0,37.7177113,-121.8376096,4225.0,14305.0,5.0,4.5,SingleFamily,2015.0,02/26/2015,1287000.0,3.5319875836501007
2394,122160047.0,"4623 VASARI ST, DUBLIN, CA",94568.0,37.7175365,-121.8377125,3716.0,10405.0,5.0,5.0,SingleFamily,2014.0,11/03/2014,1173000.0,3.5231782247676087
2395,122160967.0,"4603 VASARI ST, DUBLIN, CA",94568.0,37.71721760000001,-121.8378117,3600.0,8512.0,5.0,3.5,SingleFamily,2014.0,10/30/2014,1277000.0,3.5118419555448614
2396,122160090.0,"4723 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7172713,-121.8388382,3153.0,9241.0,5.0,3.5,Condominium,2014.0,08/08/2014,1067500.0,3.4588518634650294
2397,121847975.0,"4726 TRAVERTINO ST, DUBLIN, CA",94568.0,37.717389,-121.8394335,4000.0,8694.0,5.0,5.0,SingleFamily,2015.0,08/12/2014,1152500.0,3.4298697750537612
2398,122160251.0,"4732 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7175704,-121.8394191,4396.0,7018.0,6.0,6.0,SingleFamily,2014.0,08/29/2014,1217500.0,3.4342170617986354
2399,122160955.0,"4738 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7177328,-121.8393924,3725.0,6051.0,5.0,5.0,SingleFamily,2014.0,07/24/2014,1116500.0,3.43886672317132
2400,121848199.0,"4776 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7183556,-121.8392687,3153.0,5924.0,5.0,3.5,Condominium,2014.0,07/11/2014,1016000.0,3.4580947819431316
2401,122160514.0,"4790 TRAVERTINO ST, DUBLIN, CA",94568.0,37.7186433,-121.839159,3153.0,5595.0,5.0,3.5,Condominium,2014.0,05/21/2014,970000.0,3.469865309049784
2402,122061580.0,"1807 TRAMONTI DR, DUBLIN, CA",94568.0,37.7190568,-121.8378801,4225.0,8533.0,5.0,4.5,Condominium,2014.0,09/03/2014,1134500.0,3.5453053409730577
2403,122160904.0,"1742 TRAMONTI DR, DUBLIN, CA",94568.0,37.7180843,-121.83721409999998,3465.0,7795.0,4.0,3.5,Condominium,2014.0,11/21/2014,1280500.0,3.560106483212066
2404,122160605.0,"4675 VASARI ST, DUBLIN, CA",94568.0,37.7181775,-121.8376054,3716.0,9651.0,5.0,3.5,Condominium,2014.0,09/17/2014,1150000.0,3.541455946445258
2405,122160804.0,"4626 VASARI ST, DUBLIN, CA",94568.0,37.7176521,-121.8383837,3695.0,6116.0,5.0,5.0,SingleFamily,2014.0,11/04/2014,1204000.0,3.490170042813181
2406,124734669.0,"4330 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.71203060000001,-121.8464533,2251.0,4298.0,4.0,3.0,SingleFamily,2015.0,01/27/2015,880000.0,
2407,124030498.0,"4328 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7121247,-121.8466335,2102.0,4367.0,4.0,2.5,Condominium,2015.0,02/27/2015,872500.0,
2408,124031076.0,"4332 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7121889,-121.8463063,2440.0,4228.0,4.0,3.0,Condominium,2015.0,02/27/2015,926500.0,
2409,124736419.0,"4336 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7122829,-121.8464865,2251.0,4036.0,4.0,2.5,Condominium,2015.0,02/25/2015,987000.0,
2410,124733983.0,"4340 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7123106,-121.8461612,2102.0,3844.0,4.0,2.5,Condominium,2015.0,03/06/2015,961500.0,
2411,124030592.0,"4338 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.712404600000006,-121.8463415,2440.0,3966.0,4.0,4.0,Condominium,2015.0,02/26/2015,1045000.0,
2412,163649985.0,"2286 CARBONDALE WY, DUBLIN, CA",94550.0,37.71032329999999,-121.8457885,1954.0,,4.0,4.0,Condominium,2015.0,12/23/2015,760000.0,
2413,163649984.0,"2282 CARBONDALE WY, DUBLIN, CA",94550.0,37.710256,-121.8458305,2428.0,,4.0,4.0,Condominium,2015.0,02/17/2016,830000.0,
2414,163650005.0,"4199 BLACKROCK RD, DUBLIN, CA",94550.0,37.7105457,-121.8470194,2447.0,,4.0,4.0,Condominium,2015.0,,,
2415,163649973.0,"4155 BLACKROCK RD, DUBLIN, CA",94550.0,37.710398100000006,-121.8470792,1954.0,,4.0,4.0,Condominium,2015.0,,,
2416,163651206.0,"4151 BLACKROCK RD, DUBLIN, CA",94550.0,37.7104276,-121.8471758,2447.0,,4.0,4.0,Condominium,2015.0,,,
2417,163649999.0,"4152 FOREST SPRINGS RD, DUBLIN, CA",94550.0,37.7101891,-121.8461799,2447.0,,4.0,4.0,Condominium,2015.0,,,
2418,119590672.0,"6561 S MARIPOSA CT, DUBLIN, CA",94568.0,37.7124383,-121.9106344,1721.0,,3.0,3.0,Condominium,2012.0,12/31/2015,685000.0,0.8861372322241636
2419,119587997.0,"6559 S MARIPOSA CT, DUBLIN, CA",94568.0,37.712438,-121.9105529,2002.0,,3.0,3.0,Condominium,2012.0,07/31/2012,477500.0,0.8830324477618274
2420,119593128.0,"6765 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7136771,-121.9106946,1817.0,,3.0,2.5,Condominium,2012.0,10/01/2015,680000.0,0.95169480841219
2421,119110868.0,"6763 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7136792,-121.910626,1727.0,,3.0,2.5,Condominium,2012.0,04/30/2013,359000.0,0.9493704021871684
2422,119588062.0,"6761 S MARIPOSA LN, DUBLIN, CA",94568.0,37.713684,-121.91053970000002,2002.0,,4.0,4.0,Townhouse,2012.0,05/12/2016,750000.0,0.9465733051180164
2423,119592887.0,"6809 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7138855,-121.9105723,2002.0,,3.0,3.5,Condominium,2012.0,09/30/2016,725000.0,0.95838953307313
2424,119588705.0,"6807 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7138861,-121.9106251,1727.0,,3.0,2.5,Condominium,2012.0,10/08/2013,359000.0,0.9602679872336399
2425,119591226.0,"6704 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7132858,-121.9119346,1817.0,,3.0,2.5,Condominium,2013.0,03/27/2013,488000.0,0.9777062361978072
2426,119110937.0,"6788 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7136402,-121.91181670000002,1817.0,,3.0,2.5,Condominium,2013.0,06/03/2013,565000.0,0.990841086543537
2427,119592933.0,"6790 S MARIPOSA LN, DUBLIN, CA",94568.0,37.713643,-121.9118998,1727.0,,3.0,2.5,Condominium,2013.0,08/07/2013,359000.0,0.9941073497855921
2428,119587863.0,"6792 S MARIPOSA LN, DUBLIN, CA",94568.0,37.71363970000001,-121.91195890000002,1727.0,,3.0,2.5,Townhouse,2013.0,08/04/2015,664000.0,0.9961721324648553
2429,119111004.0,"6794 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7136338,-121.9120291,1817.0,,3.0,2.5,Townhouse,2013.0,05/30/2013,501500.0,0.998534259239348
2430,119110869.0,"6796 S MARIPOSA LN, DUBLIN, CA",94568.0,37.7136317,-121.91210420000002,2002.0,,3.0,3.0,Condominium,2013.0,06/03/2013,639500.0,1.001280757052157
2431,119586915.0,"7073 N MARIPOSA CT, DUBLIN, CA",94568.0,37.7175677,-121.9107287,2024.0,1472.0,4.0,3.5,SingleFamily,2012.0,07/17/2017,799000.0,1.1698664235939218
2432,119589642.0,"7076 N MARIPOSA CT, DUBLIN, CA",94568.0,37.7175753,-121.9113851,2024.0,1472.0,3.0,3.0,SingleFamily,2012.0,06/02/2015,780000.0,1.1897384181189177
2433,119592556.0,"7072 N MARIPOSA CT, DUBLIN, CA",94568.0,37.7175791,-121.911279,1873.0,1472.0,3.0,2.5,Condominium,2012.0,11/20/2012,528000.0,1.1867652002181914
2434,119588374.0,"7070 N MARIPOSA CT, DUBLIN, CA",94568.0,37.7175828,-121.9111714,2166.0,1794.0,4.0,3.5,Condominium,2012.0,03/12/2016,780000.0,1.183762640254185
2435,124030472.0,"4392 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7133071,-121.8448998,2440.0,3919.0,4.0,3.0,Condominium,2015.0,06/24/2015,984000.0,
2436,124030944.0,"4396 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7134088,-121.8447095,2440.0,4435.0,4.0,3.0,SingleFamily,2015.0,06/23/2015,996500.0,
2437,124734375.0,"4376 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7129339,-121.845292,2206.0,3928.0,4.0,3.0,SingleFamily,2015.0,05/20/2015,939500.0,
2438,124395551.0,"4386 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7129975,-121.8450969,2102.0,4240.0,4.0,2.5,Condominium,2015.0,05/22/2015,911093.0,
2439,124729956.0,"4458 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7141216,-121.8430118,2440.0,4373.0,4.0,3.0,Condominium,2015.0,10/29/2015,1050000.0,
2440,124733952.0,"4393 TABLE MOUNTAIN RD, DUBLIN, CA",94550.0,37.7142309,-121.84284270000002,2102.0,3844.0,4.0,2.5,Condominium,2016.0,02/18/2016,1065000.0,
2441,241573408.0,"4171 GOODYEARS RD, DUBLIN, CA",94550.0,37.71010510000001,-121.8451147,1883.0,,3.0,3.5,Condominium,2015.0,09/27/2016,755000.0,
2442,241573601.0,"4167 GOODYEARS RD, DUBLIN, CA",94550.0,37.7101054,-121.8451874,1954.0,,4.0,4.0,Townhouse,2015.0,09/26/2016,809000.0,
2443,241573764.0,"4163 GOODYEARS RD, DUBLIN, CA",94550.0,37.7101052,-121.8452592,2447.0,,4.0,4.0,Condominium,2015.0,09/22/2016,851500.0,
2444,241573953.0,"4173 GOODYEARS RD, DUBLIN, CA",94550.0,37.7101041,-121.84502859999998,2447.0,,4.0,4.0,Condominium,2015.0,10/03/2016,867000.0,
2445,241576034.0,"4158 MEADOW VISTA RD, DUBLIN, CA",94550.0,37.7101049,-121.8447126,1883.0,,3.0,3.5,Condominium,2015.0,11/30/2016,770500.0,
2446,241574367.0,"4150 MEADOW VISTA RD, DUBLIN, CA",94550.0,37.7101037,-121.8446444,2447.0,,4.0,4.0,Condominium,2015.0,11/04/2016,871500.0,
2447,124735170.0,"2196 PANORAMA CT, DUBLIN, CA",94550.0,37.7116276,-121.8451674,2174.0,2975.0,4.0,3.0,Condominium,2016.0,02/17/2016,961000.0,
2448,124734248.0,"2190 PANORAMA CT, DUBLIN, CA",94550.0,37.7116276,-121.8449271,2159.0,2975.0,4.0,3.0,SingleFamily,2016.0,03/18/2016,974000.0,
2449,124734935.0,"2188 PANORAMA CT, DUBLIN, CA",94550.0,37.7116305,-121.844811,2112.0,2975.0,5.0,3.0,Condominium,2016.0,03/18/2016,949000.0,
2450,124736259.0,"2192 PANORAMA CT, DUBLIN, CA",94550.0,37.7116273,-121.8450487,2131.0,2975.0,5.0,3.0,Condominium,2016.0,03/21/2016,946000.0,
2451,124733572.0,"2198 PANORAMA CT, DUBLIN, CA",94550.0,37.7116272,-121.8452904,2131.0,3244.0,5.0,3.0,Condominium,2016.0,02/29/2016,949000.0,
2452,153086706.0,"2186 PANORAMA CT, DUBLIN, CA",94550.0,37.7116315,-121.84469579999998,1995.0,3245.0,4.0,2.5,Condominium,2016.0,06/13/2016,931000.0,
2453,124733292.0,"4256 PANORAMA DR, DUBLIN, CA",94550.0,37.711399,-121.8448841,2174.0,2975.0,5.0,3.0,Condominium,2016.0,02/29/2016,932000.0,
2454,124734148.0,"4262 PANORAMA DR, DUBLIN, CA",94550.0,37.7113991,-121.8446438,2131.0,2975.0,5.0,3.0,Condominium,2016.0,04/12/2016,942000.0,
2455,124734183.0,"4357 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.71240170000001,-121.84553490000002,2174.0,3221.0,4.0,3.0,SingleFamily,2016.0,11/28/2016,1035000.0,
2456,124734866.0,"4365 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7124715,-121.8454371,2131.0,3221.0,4.0,2.5,Condominium,2016.0,12/16/2016,970500.0,
2457,124736423.0,"4371 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7125242,-121.8453283,2174.0,3221.0,4.0,3.0,SingleFamily,2016.0,12/08/2016,1031742.0,
2458,124736233.0,"4395 SUNSET VIEW DR, DUBLIN, CA",94550.0,37.7127078,-121.8445244,2102.0,4447.0,4.0,2.5,Condominium,2015.0,12/09/2015,925000.0,
